ID_herd;ID_farm;H3N1;Longitude;Latitude;Species;SubspeciesList;Outdoor;ProductionList;Capacity;Date_capacity
BE50140073-0301;BE50140073;#N/A;3.2658;50.66519;Pluimvee;DUCK.GSE.CHCK;Yes;NOCSP;NA;1/04/2019
BE50134197-0301;BE50134197;#N/A;3.38608;50.66652;Pluimvee;CHCK;Yes;MEATP;1500;1/04/2019
BE50134197-0302;BE50134197;#N/A;3.38608;50.66652;Pluimvee;GFWL;Yes;MEATP;300;1/04/2019
BE50128847-0301;BE50128847;#N/A;3.69423;50.66746;Pluimvee;CHCK;NA;MEATP;199;1/04/2019
BE50111294-0301;BE50111294;#N/A;3.75108;50.66756;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE60012502-0301;BE60012502;#N/A;5.059215337;50.66896639;Pluimvee;CHCK;No;CELAY;80400;1/04/2019
BE50138990-0301;BE50138990;#N/A;3.76256;50.67;Pluimvee;QL.GSE.GFWL.CHCK;NA;NOCSP;0;1/04/2019
BE50084998-0301;BE50084998;#N/A;3.91173;50.67023;Pluimvee;CHCK;NA;MEATP;18750;1/04/2019
BE60077450-0301;BE60077450;#N/A;5.19315;50.67235;Pluimvee;CHCK;NA;MEATP;1200;1/04/2019
BE25023968-0301;BE25023968;#N/A;4.29901;50.67306;Pluimvee;DUCK;NA;MEATP;6000;1/04/2019
BE50076103-0301;BE50076103;#N/A;3.72527;50.67404;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE50131449-0301;BE50131449;#N/A;3.58886;50.67435;Pluimvee;CHCK;NA;MEATP;50;1/04/2019
BE50131449-0302;BE50131449;#N/A;3.58886;50.67435;Pluimvee;DUCK;NA;MEATP;100;1/04/2019
BE50131449-0303;BE50131449;#N/A;3.58886;50.67435;Pluimvee;GFWL;NA;MEATP;50;1/04/2019
BE25000771-0301;BE25000771;#N/A;4.2912;50.6805;Pluimvee;CHCK;No;CELAY;22550;1/04/2019
BE25007210-0301;BE25007210;#N/A;4.55573;50.68259;Pluimvee;CHCK;NA;MEATP;60000;1/04/2019
BE60019779-0301;BE60019779;#N/A;5.76392;50.68344;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE60015420-0301;BE60015420;#N/A;5.76822;50.68446;Pluimvee;CHCK;NA;MEATP;4500;1/04/2019
BE60015110-0301;BE60015110;#N/A;5.52448;50.68492;Pluimvee;CHCK;Yes;CELAY;1200;1/04/2019
BE25026053-0301;BE25026053;#N/A;4.922164797;50.6854363;Pluimvee;CHCK;NA;MEATP;3000;1/04/2019
BE50018006-0401;BE50018006;#N/A;3.80018;50.68669;Loopvogel;OSTR;Yes;MEATP;NA;1/04/2019
BE50009627-0301;BE50009627;#N/A;3.30934;50.6923;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE50009171-0301;BE50009171;#N/A;3.28055;50.69545;Pluimvee;CHCK;NA;MEATP;200;1/04/2019
BE25028791-0301;BE25028791;#N/A;4.57583;50.69665;Pluimvee;NOTRE;NA;NA;700;1/04/2019
BE50139938-0301;BE50139938;#N/A;3.56906;50.69704;Pluimvee;CHCK;Yes;BRL;25000;1/04/2019
BE65003676-0301;BE65003676;#N/A;5.84231;50.69706;Pluimvee;CHCK;NA;MEATP;11300;1/04/2019
BE65003676-0302;BE65003676;#N/A;5.84231;50.69706;Pluimvee;CHCK;NA;MEATP;16300;1/04/2019
BE25014152-0301;BE25014152;#N/A;4.92479;50.6976;Pluimvee;CHCK;NA;MEATP;170;1/04/2019
BE50026319-0301;BE50026319;#N/A;3.57983;50.69873;Pluimvee;PGN;NA;NPRWA;2500;1/04/2019
BE25018409-0301;BE25018409;#N/A;4.74064;50.70252;Pluimvee;CHCK;NA;BL;100000;1/04/2019
BE50012571-0301;BE50012571;#N/A;2.9079;50.70314;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE50021740-0301;BE50021740;#N/A;3.73462;50.70378;Pluimvee;CHCK;Yes;MEATP;NA;1/04/2019
BE70141408-0301;BE70141408;#N/A;5.14728;50.70438;Pluimvee;CHCK;Yes;CELAY;15000;1/04/2019
BE20014650-0301;BE20014650;#N/A;3.90781;50.70598;Pluimvee;CHCK;Yes;CELAY;29500;1/04/2019
BE20003454-0301;BE20003454;#N/A;4.26542;50.70822;Pluimvee;NOTRE;NA;NOCSP;4050;1/04/2019
BE50024278-0301;BE50024278;#N/A;3.56622;50.70851;Pluimvee;CHCK;Yes;MEATP.CELAY;200;1/04/2019
BE25011420-0301;BE25011420;#N/A;4.16325;50.70854;Pluimvee;CHCK;No;BRM;9900;1/04/2019
BE60022850-0301;BE60022850;#N/A;5.43499;50.70872;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE50021775-0301;BE50021775;#N/A;3.74009;50.70929;Pluimvee;CHCK;No;BRM;11721;1/04/2019
BE50124175-0301;BE50124175;#N/A;3.37396;50.7101;Pluimvee;CHCK;NA;MEATP;30500;1/04/2019
BE50124175-0302;BE50124175;#N/A;3.37396;50.7101;Pluimvee;CHCK;NA;MEATP;30500;1/04/2019
BE50124175-0303;BE50124175;#N/A;3.37396;50.7101;Pluimvee;CHCK;NA;MEATP;43000;1/04/2019
BE65003773-0301;BE65003773;#N/A;5.87256;50.71088;Pluimvee;CHCK;NA;MEATP;29999;1/04/2019
BE65015331-0301;BE65015331;#N/A;5.98482;50.71103;Pluimvee;CHCK;NA;MEATP;19900;1/04/2019
BE60072122-0301;BE60072122;#N/A;5.26236;50.71286;Pluimvee;CHCK;No;BRM;NA;1/04/2019
BE50026599-0301;BE50026599;#N/A;3.57804;50.71584;Pluimvee;CHCK;NA;MEATP;60;1/04/2019
BE60080370-0301;BE60080370;#N/A;5.431109124;50.71585595;Pluimvee;CHCK;Yes;CELAY;1100;1/04/2019
BE60080370-0302;BE60080370;#N/A;5.431109124;50.71585595;Pluimvee;CHCK;NA;MEATP;200;1/04/2019
BE50021694-0301;BE50021694;#N/A;3.72394;50.71896;Pluimvee;CHCK;Yes;CELAY;NA;1/04/2019
BE70106191-0301;BE70106191;#N/A;5.89114;50.72111;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE60068540-0301;BE60068540;#N/A;5.36123;50.72148;Pluimvee;PHST;Yes;MEATP;800;1/04/2019
BE60068540-0302;BE60068540;#N/A;5.36123;50.72148;Pluimvee;DUCK;Yes;MEATP;190;1/04/2019
BE60068540-0303;BE60068540;#N/A;5.36123;50.72148;Pluimvee;PRTG;Yes;MEATP;1000;1/04/2019
BE25004726-0301;BE25004726;#N/A;4.82342;50.7225;Pluimvee;CHCK;NA;MEATP;4800;1/04/2019
BE50018952-0301;BE50018952;#N/A;3.87461;50.7247;Pluimvee;CHCK;NA;MEATP;39880;1/04/2019
BE60047421-0301;BE60047421;#N/A;5.80076;50.72602;Pluimvee;CHCK;No;CELAY;39000;1/04/2019
BE30951180-0301;BE30951180;#N/A;2.84849;50.72622;Pluimvee;CHCK;Yes;MEATP;4999;1/04/2019
BE50026531-0301;BE50026531;#N/A;3.58212;50.72912;Pluimvee;CHCK;NA;MEATP;29500;1/04/2019
BE20073355-0301;BE20073355;#N/A;3.96607;50.72936;Pluimvee;NOTRE;NA;NOCSP;199;1/04/2019
BE50013527-0301;BE50013527;#N/A;2.84577;50.73142;Pluimvee;CHCK;NA;MEATP;47500;1/04/2019
BE50013527-0302;BE50013527;#N/A;2.84577;50.73142;Pluimvee;CHCK;NA;MEATP;37500;1/04/2019
BE50013527-0303;BE50013527;#N/A;2.84577;50.73142;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE50013527-0304;BE50013527;#N/A;2.84577;50.73142;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE50011613-0301;BE50011613;#N/A;3.40252;50.73165;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE50011613-0302;BE50011613;#N/A;3.40252;50.73165;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE50136475-0301;BE50136475;#N/A;3.6812;50.73312;Pluimvee;NOTRE;Yes;NOCSP;200;1/04/2019
BE65048981-0301;BE65048981;#N/A;5.93017;50.734;Pluimvee;CHCK;No;CELAY;27000;1/04/2019
BE25028137-0301;BE25028137;#N/A;4.77174;50.73662;Pluimvee;CHCK;Yes;MEATP;1000;1/04/2019
BE20106016-0301;BE20106016;#N/A;5.07526;50.73867;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE70027761-0301;BE70027761;#N/A;5.81833;50.73894;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE50008418-0301;BE50008418;#N/A;3.294;50.73982;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE50008418-0302;BE50008418;#N/A;3.294;50.73982;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE20004183-0301;BE20004183;#N/A;4.06134;50.74055;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE50010714-0301;BE50010714;#N/A;3.53245;50.74188;Pluimvee;CHCK;NA;MEATP;220;1/04/2019
BE50010714-0401;BE50010714;#N/A;3.53245;50.74188;Loopvogel;OSTR;NA;NOCSP;14;1/04/2019
BE40130878-0301;BE40130878;#N/A;3.94011;50.74249;Pluimvee;CHCK;Yes;CELAY;16000;1/04/2019
BE50008310-0301;BE50008310;#N/A;3.28927;50.74341;Pluimvee;CHCK;NA;BRM;18550;1/04/2019
BE31144025-0301;BE31144025;#N/A;3.33983;50.7447;Pluimvee;CHCK;NA;MEATP;29999;1/04/2019
BE65038658-0301;BE65038658;#N/A;6.00068;50.74503;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE50008574-0301;BE50008574;#N/A;3.308384436;50.74506037;Pluimvee;CHCK;NA;MEATP;150;1/04/2019
BE60074087-0301;BE60074087;#N/A;5.76765;50.74588;Pluimvee;CHCK;No;CELAY;19990;1/04/2019
BE30590129-0301;BE30590129;#N/A;3.31889;50.74606;Pluimvee;CHCK;NA;MEATP;49000;1/04/2019
BE20048571-0301;BE20048571;#N/A;4.05234;50.74653;Pluimvee;CHCK;NA;MEATP;48492;1/04/2019
BE70021143-0301;BE70021143;#N/A;5.44866;50.75011;Pluimvee;CHCK;NA;MEATP;19900;1/04/2019
BE50018707-0301;BE50018707;#N/A;3.80952;50.75019;Pluimvee;CHCK;NA;MEATP;65;1/04/2019
BE70121776-0301;BE70121776;#N/A;5.33571;50.75063;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE25003428-0301;BE25003428;#N/A;4.68321;50.75074;Pluimvee;CHCK;NA;CELAY;190;1/04/2019
BE70120291-0301;BE70120291;#N/A;5.25575;50.75182;Pluimvee;CHCK;NA;MEATP;11880;1/04/2019
BE60047470-0301;BE60047470;#N/A;5.662136067;50.75292427;Pluimvee;CHCK;NA;MEATP;63000;1/04/2019
BE30540997-0301;BE30540997;#N/A;3.27305;50.75372;Pluimvee;CHCK;No;CELAY;60000;1/04/2019
BE30540644-0301;BE30540644;#N/A;3.30283;50.75557;Pluimvee;CHCK;NA;MEATP;17500;1/04/2019
BE30540644-0302;BE30540644;#N/A;3.30283;50.75557;Pluimvee;CHCK;NA;MEATP;21500;1/04/2019
BE70061714-0301;BE70061714;#N/A;5.49242;50.75826;Pluimvee;CHCK;NA;BL;23500;1/04/2019
BE70061714-0302;BE70061714;#N/A;5.49242;50.75826;Pluimvee;CHCK;NA;BL;23500;1/04/2019
BE70061714-0303;BE70061714;#N/A;5.49242;50.75826;Pluimvee;CHCK;NA;BL;54000;1/04/2019
BE30950664-0301;BE30950664;#N/A;2.81219;50.7586;Pluimvee;CHCK;NA;MEATP;60000;1/04/2019
BE20013107-0301;BE20013107;#N/A;4.0204;50.7595;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE20160312-0301;BE20160312;#N/A;4.60925;50.76106;Pluimvee;CHCK;Yes;CELAY;4999;1/04/2019
BE31143509-0301;BE31143509;#N/A;3.34531;50.76131;Pluimvee;CHCK;NA;MEATP;148000;1/04/2019
BE31143509-0401;BE31143509;#N/A;3.34531;50.76131;Loopvogel;OSTR;NA;NOCSP;3;1/04/2019
BE70054815-0301;BE70054815;#N/A;5.43498;50.76215;Pluimvee;CHCK;NA;MEATP.CELAY;9998;1/04/2019
BE70049064-0301;BE70049064;#N/A;5.4822;50.76285;Pluimvee;CHCK;NA;MEATP;23303;1/04/2019
BE70049064-0302;BE70049064;#N/A;5.4822;50.76285;Pluimvee;CHCK;NA;MEATP;28786;1/04/2019
BE70049064-0303;BE70049064;#N/A;5.4822;50.76285;Pluimvee;CHCK;NA;MEATP;30360;1/04/2019
BE50013918-0301;BE50013918;#N/A;2.92924;50.76402;Pluimvee;CHCK;NA;MEATP;12500;1/04/2019
BE25018387-0301;BE25018387;#N/A;4.80968;50.76459;Pluimvee;CHCK;NA;MEATP;39500;1/04/2019
BE30951334-0301;BE30951334;#N/A;2.79398;50.76544;Pluimvee;TRK;NA;MEATP;4000;1/04/2019
BE30951334-0302;BE30951334;#N/A;2.79398;50.76544;Pluimvee;TRK;NA;MEATP;2000;1/04/2019
BE30951334-0303;BE30951334;#N/A;2.79398;50.76544;Pluimvee;TRK;NA;MEATP;3000;1/04/2019
BE30951334-0304;BE30951334;#N/A;2.79398;50.76544;Pluimvee;TRK;NA;MEATP;8250;1/04/2019
BE40234037-0301;BE40234037;#N/A;3.61164;50.76689;Pluimvee;CHCK;No;CELAY;30000;1/04/2019
BE30950941-0301;BE30950941;#N/A;2.85153;50.76747;Pluimvee;TRK;NA;MEATP;10500;1/04/2019
BE30950941-0302;BE30950941;#N/A;2.85153;50.76747;Pluimvee;TRK;NA;MEATP;6500;1/04/2019
BE20010922-0301;BE20010922;#N/A;4.22607;50.76955;Pluimvee;CHCK;Yes;CELAY;6300;1/04/2019
BE31196572-0301;BE31196572;#N/A;3.1848;50.77003;Pluimvee;CHCK;NA;BRM;17000;1/04/2019
BE31196572-0302;BE31196572;#N/A;3.1848;50.77003;Pluimvee;CHCK;NA;BRM;22999;1/04/2019
BE31144629-0301;BE31144629;#N/A;3.186;50.77032;Pluimvee;NOTRE;Yes;NOCSP;1000;1/04/2019
BE25020081-0301;BE25020081;#N/A;4.70072;50.77109;Pluimvee;CHCK;No;CELAY;50;1/04/2019
BE31017457-0301;BE31017457;#N/A;2.89736;50.77215;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE30940855-0301;BE30940855;#N/A;2.89168;50.77392;Pluimvee;CHCK;NA;MEATP;42499;1/04/2019
BE30940855-0302;BE30940855;#N/A;2.89168;50.77392;Pluimvee;CHCK;NA;MEATP;42499;1/04/2019
BE30941932-0301;BE30941932;#N/A;2.9451;50.77421;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE30941932-0302;BE30941932;#N/A;2.9451;50.77421;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE30941932-0303;BE30941932;#N/A;2.9451;50.77421;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE50070393-0301;BE50070393;#N/A;2.97618;50.77451;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE50070393-0302;BE50070393;#N/A;2.97618;50.77451;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE50012679-0301;BE50012679;#N/A;2.977262426;50.77481995;Pluimvee;CHCK;NA;MEATP;12000;1/04/2019
BE50087377-0301;BE50087377;#N/A;2.97736;50.77507;Pluimvee;CHCK;NA;MEATP;13100;1/04/2019
BE50087377-0302;BE50087377;#N/A;2.97736;50.77507;Pluimvee;CHCK;NA;MEATP;13100;1/04/2019
BE40106799-0301;BE40106799;#N/A;3.50061;50.77556;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE40108902-0301;BE40108902;#N/A;3.68258;50.78142;Pluimvee;CHCK;NA;MEATP;22000;1/04/2019
BE20073274-0301;BE20073274;#N/A;4.93558;50.78225;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE20073274-0302;BE20073274;#N/A;4.93558;50.78225;Pluimvee;CHCK;NA;MEATP;19000;1/04/2019
BE30540581-0301;BE30540581;#N/A;3.32228;50.78311;Pluimvee;CHCK;NA;MEATP;35500;1/04/2019
BE25029338-0301;BE25029338;#N/A;4.67278;50.7834;Pluimvee;CHCK;Yes;MEATP.CELAY;800;1/04/2019
BE70039603-0301;BE70039603;#N/A;5.26395;50.78472;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE30940741-0301;BE30940741;#N/A;2.81153;50.78605;Pluimvee;CHCK;NA;MEATP;59999;1/04/2019
BE31142421-0301;BE31142421;#N/A;2.82147;50.78657;Pluimvee;CHCK;No;CELAY;NA;1/04/2019
BE20150163-0301;BE20150163;#N/A;5.051722365;50.78683178;Pluimvee;CHCK;NA;MEATP;84000;1/04/2019
BE31021748-0301;BE31021748;#N/A;2.82023;50.78705;Pluimvee;CHCK;NA;MEATP;18900;1/04/2019
BE31021748-0302;BE31021748;#N/A;2.82023;50.78705;Pluimvee;CHCK;NA;MEATP;8900;1/04/2019
BE31021748-0303;BE31021748;#N/A;2.82023;50.78705;Pluimvee;CHCK;NA;MEATP;11700;1/04/2019
BE70079427-0301;BE70079427;#N/A;5.17687;50.78711;Pluimvee;CHCK;NA;MEATP;82500;1/04/2019
BE31162661-0301;BE31162661;#N/A;3.03252;50.78873;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE40106764-0301;BE40106764;#N/A;3.53341;50.78969;Pluimvee;CHCK;NA;MEATP;17000;1/04/2019
BE25022236-0301;BE25022236;#N/A;4.73757;50.78972;Pluimvee;CHCK;NA;MEATP;25000;1/04/2019
BE25022236-0302;BE25022236;#N/A;4.73757;50.78972;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE30670882-0301;BE30670882;#N/A;3.02547;50.79002;Pluimvee;CHCK;NA;MEATP;9600;1/04/2019
BE70106017-0301;BE70106017;#N/A;5.44421;50.79007;Pluimvee;CHCK;No;CELAY;21450;1/04/2019
BE30550542-0301;BE30550542;#N/A;3.33259;50.79204;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE20001941-0301;BE20001941;#N/A;4.18807;50.79233;Pluimvee;CHCK;NA;MEATP;27500;1/04/2019
BE40091759-0301;BE40091759;#N/A;3.55204;50.79342;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE20012704-0401;BE20012704;#N/A;4.21192;50.7953;Loopvogel;OSTR;Yes;MEATP;150;1/04/2019
BE40131130-0301;BE40131130;#N/A;3.70396;50.79595;Pluimvee;PGN.DUCK.PHST.GSE.CHCK;Yes;NOCSP;0;1/04/2019
BE30940197-0301;BE30940197;#N/A;2.81776;50.79664;Pluimvee;CHCK;No;CELAY;7000;1/04/2019
BE30500294-0301;BE30500294;#N/A;3.24721;50.79701;Pluimvee;CHCK;NA;BRM;15000;1/04/2019
BE30560874-0301;BE30560874;#N/A;3.44043;50.79772;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE30560874-0302;BE30560874;#N/A;3.44043;50.79772;Pluimvee;CHCK;NA;MEATP;24000;1/04/2019
BE50013004-0301;BE50013004;#N/A;2.97807;50.79795;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE50013004-0302;BE50013004;#N/A;2.97807;50.79795;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE50013004-0303;BE50013004;#N/A;2.97807;50.79795;Pluimvee;CHCK;NA;MEATP;48000;1/04/2019
BE30550186-0301;BE30550186;#N/A;3.32176;50.79795;Pluimvee;CHCK;NA;MEATP;29500;1/04/2019
BE30550186-0302;BE30550186;#N/A;3.32176;50.79795;Pluimvee;CHCK;NA;MEATP;48100;1/04/2019
BE30550186-0303;BE30550186;#N/A;3.32176;50.79795;Pluimvee;CHCK;NA;MEATP;48100;1/04/2019
BE31188235-0301;BE31188235;#N/A;3.49674;50.79904;Pluimvee;NOTRE;Yes;NOCSP;1600;1/04/2019
BE31144688-0301;BE31144688;#N/A;3.21417;50.79905;Pluimvee;NOTRE;NA;NOCSP;2000;1/04/2019
BE40305384-0401;BE40305384;#N/A;3.59338;50.79966;Loopvogel;OSTR;Yes;HEPR;10;1/04/2019
BE40329143-0301;BE40329143;#N/A;3.97162;50.8002;Pluimvee;CHCK;Yes;MEATP;150;1/04/2019
BE40109208-0301;BE40109208;#N/A;3.69233;50.80084;Pluimvee;CHCK;NA;MEATP;14000;1/04/2019
BE31008938-0301;BE31008938;#N/A;3.20697;50.80101;Pluimvee;GFWL;Yes;MEATP;150;1/04/2019
BE31008938-0302;BE31008938;#N/A;3.20697;50.80101;Pluimvee;CHCK;Yes;MEATP;400;1/04/2019
BE31008938-0303;BE31008938;#N/A;3.20697;50.80101;Pluimvee;CHCK;Yes;CELAY;200;1/04/2019
BE31028300-0301;BE31028300;#N/A;3.39178;50.80164;Pluimvee;CHCK;NA;MEATP;32500;1/04/2019
BE31028300-0302;BE31028300;#N/A;3.39178;50.80164;Pluimvee;CHCK;NA;MEATP;21000;1/04/2019
BE31028300-0303;BE31028300;#N/A;3.39178;50.80164;Pluimvee;CHCK;NA;MEATP;28500;1/04/2019
BE30942033-0301;BE30942033;#N/A;2.934;50.80186;Pluimvee;CHCK;NA;MEATP;9900;1/04/2019
BE30591095-0301;BE30591095;#N/A;3.3944;50.80192;Pluimvee;CHCK;NA;MEATP;44000;1/04/2019
BE30591095-0302;BE30591095;#N/A;3.3944;50.80192;Pluimvee;CHCK;NA;MEATP;44000;1/04/2019
BE30591095-0303;BE30591095;#N/A;3.3944;50.80192;Pluimvee;CHCK;NA;MEATP;44000;1/04/2019
BE20108061-0301;BE20108061;#N/A;4.171146;50.801926;Pluimvee;CHCK;Yes;CELAY;3995;1/04/2019
BE30591001-0301;BE30591001;#N/A;3.39145;50.80212;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE30591001-0302;BE30591001;#N/A;3.39145;50.80212;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE30591001-0303;BE30591001;#N/A;3.39145;50.80212;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE30591001-0304;BE30591001;#N/A;3.39145;50.80212;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE30591001-0305;BE30591001;#N/A;3.39145;50.80212;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE40173836-0301;BE40173836;#N/A;3.59261;50.80259;Pluimvee;CHCK;NA;BRL;7000;1/04/2019
BE40173836-0302;BE40173836;#N/A;3.59261;50.80259;Pluimvee;CHCK;NA;HESR;3500;1/04/2019
BE40173836-0303;BE40173836;#N/A;3.59261;50.80259;Pluimvee;CHCK;NA;HESR;3500;1/04/2019
BE40109313-0301;BE40109313;#N/A;3.68592;50.8048;Pluimvee;CHCK;NA;MEATP;199;1/04/2019
BE40095924-0301;BE40095924;#N/A;3.5697;50.8059;Pluimvee;CHCK;NA;MEATP;32200;1/04/2019
BE40095924-0302;BE40095924;#N/A;3.5697;50.8059;Pluimvee;CHCK;NA;MEATP;27000;1/04/2019
BE40095924-0303;BE40095924;#N/A;3.5697;50.8059;Pluimvee;CHCK;NA;MEATP;27000;1/04/2019
BE30900381-0301;BE30900381;#N/A;2.91147;50.80712;Pluimvee;CHCK;NA;BL;1666;1/04/2019
BE30900381-0302;BE30900381;#N/A;2.91147;50.80712;Pluimvee;CHCK;NA;BL;1666;1/04/2019
BE30900381-0303;BE30900381;#N/A;2.91147;50.80712;Pluimvee;CHCK;NA;BL;1666;1/04/2019
BE30900411-0301;BE30900411;#N/A;2.90352;50.80876;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE30900411-0302;BE30900411;#N/A;2.90352;50.80876;Pluimvee;CHCK;NA;MEATP;48000;1/04/2019
BE40317439-0301;BE40317439;#N/A;3.73759;50.80894;Pluimvee;CHCK;NA;MEATP;250;1/04/2019
BE30901264-0301;BE30901264;#N/A;2.89719;50.80943;Pluimvee;CHCK;NA;MEATP;39500;1/04/2019
BE31198990-0301;BE31198990;#N/A;3.00121;50.81014;Pluimvee;CHCK;No;CELAY;22400;1/04/2019
BE31198990-0302;BE31198990;#N/A;3.00121;50.81014;Pluimvee;CHCK;No;CELAY;22400;1/04/2019
BE31012201-0301;BE31012201;#N/A;2.97473;50.81034;Pluimvee;CHCK;NA;BL;9000;1/04/2019
BE30900462-0301;BE30900462;#N/A;2.86275;50.81035;Pluimvee;CHCK;NA;BRM;10500;1/04/2019
BE30900462-0302;BE30900462;#N/A;2.86275;50.81035;Pluimvee;CHCK;NA;BRM;7500;1/04/2019
BE30670785-0301;BE30670785;#N/A;3.03844;50.81097;Pluimvee;CHCK;NA;MEATP;11500;1/04/2019
BE30670785-0302;BE30670785;#N/A;3.03844;50.81097;Pluimvee;CHCK;NA;MEATP;18480;1/04/2019
BE30670173-0301;BE30670173;#N/A;3.00326;50.81234;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE30993924-0301;BE30993924;#N/A;3.39251;50.81267;Pluimvee;CHCK;NA;CELAY;2040;1/04/2019
BE30993924-0302;BE30993924;#N/A;3.39251;50.81267;Pluimvee;TRK;NA;MEATP;70;1/04/2019
BE40109089-0301;BE40109089;#N/A;3.6783;50.81288;Pluimvee;CHCK;NA;MEATP;18500;1/04/2019
BE31143991-0301;BE31143991;#N/A;2.96216;50.81429;Pluimvee;CHCK;NA;MEATP;37000;1/04/2019
BE31143991-0302;BE31143991;#N/A;2.96216;50.81429;Pluimvee;CHCK;NA;MEATP;37000;1/04/2019
BE31143991-0303;BE31143991;#N/A;2.96216;50.81429;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE31143991-0304;BE31143991;#N/A;2.96216;50.81429;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE31012137-0301;BE31012137;#N/A;2.99945;50.81463;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE31141999-0301;BE31141999;#N/A;3.39009;50.81468;Pluimvee;CHCK;No;CELAY;21920;1/04/2019
BE31141999-0302;BE31141999;#N/A;3.39009;50.81468;Pluimvee;CHCK;No;CELAY;19627;1/04/2019
BE31202963-0301;BE31202963;#N/A;3.1079;50.81558;Pluimvee;CHCK;NA;NPRWA;NA;1/04/2019
BE31191791-0301;BE31191791;#N/A;3.25981;50.81727;Pluimvee;CHCK;NA;MEATP;4999;1/04/2019
BE30670858-0301;BE30670858;#N/A;3.03427;50.81914;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE30670858-0302;BE30670858;#N/A;3.03427;50.81914;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE30972803-0301;BE30972803;#N/A;2.69475;50.81946;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE30600541-0301;BE30600541;#N/A;3.12735;50.82003;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE30600541-0302;BE30600541;#N/A;3.12735;50.82003;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE30600541-0303;BE30600541;#N/A;3.12735;50.82003;Pluimvee;CHCK;NA;MEATP;32000;1/04/2019
BE30600541-0304;BE30600541;#N/A;3.12735;50.82003;Pluimvee;CHCK;NA;MEATP;50000;1/04/2019
BE30600541-0305;BE30600541;#N/A;3.12735;50.82003;Pluimvee;CHCK;NA;MEATP;50000;1/04/2019
BE30660380-0301;BE30660380;#N/A;3.06678;50.82062;Pluimvee;CHCK;NA;MEATP;11500;1/04/2019
BE30660380-0302;BE30660380;#N/A;3.06678;50.82062;Pluimvee;CHCK;NA;MEATP;26500;1/04/2019
BE30900561-0301;BE30900561;#N/A;2.87822;50.82194;Pluimvee;TRK;NA;MEATP;13860;1/04/2019
BE31147830-0301;BE31147830;#N/A;2.97221;50.82203;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
