name,day_hour,wind_direction,wind_speed
KOKSIJDE,2019-04-05 07,99,1
KOKSIJDE,2019-04-05 08,120,3
KOKSIJDE,2019-04-05 09,140,3
KOKSIJDE,2019-04-05 10,130,3
KOKSIJDE,2019-04-05 11,140,4
KOKSIJDE,2019-04-05 12,110,5
KOKSIJDE,2019-04-05 13,100,5
KOKSIJDE,2019-04-05 14,130,5
KOKSIJDE,2019-04-05 15,110,5
KOKSIJDE,2019-04-05 16,100,4
KOKSIJDE,2019-04-05 17,90,3
KOKSIJDE,2019-04-05 18,50,3
KOKSIJDE,2019-04-05 19,50,4
KOKSIJDE,2019-04-05 20,60,4
KOKSIJDE,2019-04-05 21,60,4
KOKSIJDE,2019-04-05 22,60,4
KOKSIJDE,2019-04-05 23,60,3
KOKSIJDE,2019-04-06 00,50,2
KOKSIJDE,2019-04-06 01,50,2
KOKSIJDE,2019-04-06 02,60,2
KOKSIJDE,2019-04-06 03,60,2
KOKSIJDE,2019-04-06 04,50,2
KOKSIJDE,2019-04-06 05,50,2
KOKSIJDE,2019-04-06 06,60,2
KOKSIJDE,2019-04-06 07,60,2
KOKSIJDE,2019-04-06 08,80,4
KOKSIJDE,2019-04-06 09,80,3
KOKSIJDE,2019-04-06 10,60,2
KOKSIJDE,2019-04-06 11,50,2
KOKSIJDE,2019-04-06 12,20,5
KOKSIJDE,2019-04-06 13,30,5
KOKSIJDE,2019-04-06 14,20,6
KOKSIJDE,2019-04-06 15,30,6
KOKSIJDE,2019-04-06 16,30,6
KOKSIJDE,2019-04-06 17,40,6
KOKSIJDE,2019-04-06 18,40,5
KOKSIJDE,2019-04-06 19,40,5
KOKSIJDE,2019-04-06 20,40,5
KOKSIJDE,2019-04-06 21,40,3
KOKSIJDE,2019-04-06 22,40,3
KOKSIJDE,2019-04-06 23,40,3
KOKSIJDE,2019-04-07 00,30,4
KOKSIJDE,2019-04-07 01,20,3
KOKSIJDE,2019-04-07 02,10,3
KOKSIJDE,2019-04-07 03,30,3
KOKSIJDE,2019-04-07 04,360,2
KOKSIJDE,2019-04-07 05,10,3
KOKSIJDE,2019-04-07 06,10,2
KOKSIJDE,2019-04-07 07,50,2
KOKSIJDE,2019-04-07 08,350,4
KOKSIJDE,2019-04-07 09,360,6
KOKSIJDE,2019-04-07 10,10,4
KOKSIJDE,2019-04-07 11,10,4
KOKSIJDE,2019-04-07 12,360,3
KOKSIJDE,2019-04-07 13,340,2
KOKSIJDE,2019-04-07 14,310,3
KOKSIJDE,2019-04-07 15,330,4
KOKSIJDE,2019-04-07 16,310,4
KOKSIJDE,2019-04-07 17,300,3
KOKSIJDE,2019-04-07 18,99,1
KOKSIJDE,2019-04-07 19,290,6
KOKSIJDE,2019-04-07 20,300,4
KOKSIJDE,2019-04-07 21,300,4
KOKSIJDE,2019-04-07 22,310,3
KOKSIJDE,2019-04-07 23,99,1
KOKSIJDE,2019-04-08 00,290,4
KOKSIJDE,2019-04-08 01,290,4
KOKSIJDE,2019-04-08 02,290,5
KOKSIJDE,2019-04-08 03,290,4
KOKSIJDE,2019-04-08 04,300,4
KOKSIJDE,2019-04-08 05,300,3
KOKSIJDE,2019-04-08 06,290,3
KOKSIJDE,2019-04-08 07,270,3
KOKSIJDE,2019-04-08 08,280,3
KOKSIJDE,2019-04-08 09,280,4
KOKSIJDE,2019-04-08 10,270,4
KOKSIJDE,2019-04-08 11,280,2
KOKSIJDE,2019-04-08 12,320,3
KOKSIJDE,2019-04-08 13,320,3
KOKSIJDE,2019-04-08 14,330,2
KOKSIJDE,2019-04-08 15,340,2
KOKSIJDE,2019-04-08 16,340,2
KOKSIJDE,2019-04-08 17,99,1
KOKSIJDE,2019-04-08 18,30,2
KOKSIJDE,2019-04-08 19,99,1
KOKSIJDE,2019-04-08 20,80,2
KOKSIJDE,2019-04-08 21,80,2
KOKSIJDE,2019-04-08 22,99,1
KOKSIJDE,2019-04-08 23,99,1
KOKSIJDE,2019-04-09 00,40,2
KOKSIJDE,2019-04-09 01,40,3
KOKSIJDE,2019-04-09 02,99,2
KOKSIJDE,2019-04-09 03,50,3
KOKSIJDE,2019-04-09 04,360,3
KOKSIJDE,2019-04-09 05,350,3
KOKSIJDE,2019-04-09 06,360,5
KOKSIJDE,2019-04-09 07,30,4
KOKSIJDE,2019-04-09 08,50,4
KOKSIJDE,2019-04-09 09,50,3
KOKSIJDE,2019-04-09 10,20,6
KOKSIJDE,2019-04-09 11,20,3
KOKSIJDE,2019-04-09 12,30,5
KOKSIJDE,2019-04-09 13,20,4
KOKSIJDE,2019-04-09 14,30,4
KOKSIJDE,2019-04-09 15,30,4
KOKSIJDE,2019-04-09 16,30,6
KOKSIJDE,2019-04-09 17,30,5
KOKSIJDE,2019-04-09 18,30,5
KOKSIJDE,2019-04-09 19,30,5
KOKSIJDE,2019-04-09 20,30,6
KOKSIJDE,2019-04-09 21,40,6
KOKSIJDE,2019-04-09 22,50,6
KOKSIJDE,2019-04-09 23,60,4
KOKSIJDE,2019-04-10 00,50,5
KOKSIJDE,2019-04-10 01,50,6
KOKSIJDE,2019-04-10 02,50,6
KOKSIJDE,2019-04-10 03,50,5
KOKSIJDE,2019-04-10 04,50,5
KOKSIJDE,2019-04-10 05,50,5
KOKSIJDE,2019-04-10 06,50,5
KOKSIJDE,2019-04-10 07,60,6
KOKSIJDE,2019-04-10 08,50,8
KOKSIJDE,2019-04-10 09,40,7
KOKSIJDE,2019-04-10 10,40,8
KOKSIJDE,2019-04-10 11,30,10
KOKSIJDE,2019-04-10 12,40,10
KOKSIJDE,2019-04-10 13,30,10
KOKSIJDE,2019-04-10 14,30,11
KOKSIJDE,2019-04-10 15,30,11
KOKSIJDE,2019-04-10 16,20,10
KOKSIJDE,2019-04-10 17,30,10
KOKSIJDE,2019-04-10 18,30,8
KOKSIJDE,2019-04-10 19,30,8
KOKSIJDE,2019-04-10 20,30,8
KOKSIJDE,2019-04-10 21,40,7
KOKSIJDE,2019-04-10 22,50,6
KOKSIJDE,2019-04-10 23,60,4
KOKSIJDE,2019-04-11 00,50,4
KOKSIJDE,2019-04-11 01,50,4
KOKSIJDE,2019-04-11 02,50,4
KOKSIJDE,2019-04-11 03,50,4
KOKSIJDE,2019-04-11 04,50,4
KOKSIJDE,2019-04-11 05,60,3
KOKSIJDE,2019-04-11 06,50,3
KOKSIJDE,2019-04-11 07,60,4
KOKSIJDE,2019-04-11 08,40,7
KOKSIJDE,2019-04-11 09,40,7
KOKSIJDE,2019-04-11 10,40,7
KOKSIJDE,2019-04-11 11,30,8
KOKSIJDE,2019-04-11 12,30,8
KOKSIJDE,2019-04-11 13,30,8
KOKSIJDE,2019-04-11 14,20,9
KOKSIJDE,2019-04-11 15,20,9
KOKSIJDE,2019-04-11 16,20,8
KOKSIJDE,2019-04-11 17,20,8
KOKSIJDE,2019-04-11 18,30,6
KOKSIJDE,2019-04-11 19,30,5
KOKSIJDE,2019-04-11 20,30,6
KOKSIJDE,2019-04-11 21,40,5
KOKSIJDE,2019-04-11 22,40,5
KOKSIJDE,2019-04-11 23,40,5
KOKSIJDE,2019-04-12 00,50,3
KOKSIJDE,2019-04-12 01,50,2
KOKSIJDE,2019-04-12 02,50,2
KOKSIJDE,2019-04-12 03,50,3
KOKSIJDE,2019-04-12 04,60,2
KOKSIJDE,2019-04-12 05,50,2
KOKSIJDE,2019-04-12 06,60,2
KOKSIJDE,2019-04-12 07,60,2
KOKSIJDE,2019-04-12 08,60,4
KOKSIJDE,2019-04-12 09,60,4
KOKSIJDE,2019-04-12 10,60,3
KOKSIJDE,2019-04-12 11,50,4
KOKSIJDE,2019-04-12 12,40,5
KOKSIJDE,2019-04-12 13,30,6
KOKSIJDE,2019-04-12 14,20,6
KOKSIJDE,2019-04-12 15,30,7
KOKSIJDE,2019-04-12 16,30,7
KOKSIJDE,2019-04-12 17,30,6
KOKSIJDE,2019-04-12 18,40,6
KOKSIJDE,2019-04-12 19,50,5
KOKSIJDE,2019-04-12 20,50,4
KOKSIJDE,2019-04-12 21,60,3
KOKSIJDE,2019-04-12 22,70,2
KOKSIJDE,2019-04-12 23,60,3
KOKSIJDE,2019-04-13 00,70,4
KOKSIJDE,2019-04-13 01,70,3
KOKSIJDE,2019-04-13 02,60,2
KOKSIJDE,2019-04-13 03,50,2
KOKSIJDE,2019-04-13 04,50,2
KOKSIJDE,2019-04-13 05,60,3
KOKSIJDE,2019-04-13 06,50,2
KOKSIJDE,2019-04-13 07,70,3
KOKSIJDE,2019-04-13 08,70,5
KOKSIJDE,2019-04-13 09,60,5
KOKSIJDE,2019-04-13 10,30,7
KOKSIJDE,2019-04-13 11,30,6
KOKSIJDE,2019-04-13 12,20,6
KOKSIJDE,2019-04-13 13,30,7
KOKSIJDE,2019-04-13 14,20,7
KOKSIJDE,2019-04-13 15,10,6
KOKSIJDE,2019-04-13 16,10,7
KOKSIJDE,2019-04-13 17,20,7
KOKSIJDE,2019-04-13 18,20,7
KOKSIJDE,2019-04-13 19,40,7
KOKSIJDE,2019-04-13 20,30,4
KOKSIJDE,2019-04-13 21,40,5
KOKSIJDE,2019-04-13 22,99,1
KOKSIJDE,2019-04-13 23,50,4
KOKSIJDE,2019-04-14 00,30,2
KOKSIJDE,2019-04-14 01,60,3
KOKSIJDE,2019-04-14 02,70,2
KOKSIJDE,2019-04-14 03,60,2
KOKSIJDE,2019-04-14 04,70,3
KOKSIJDE,2019-04-14 05,60,3
KOKSIJDE,2019-04-14 06,60,2
KOKSIJDE,2019-04-14 07,70,3
KOKSIJDE,2019-04-14 08,70,4
KOKSIJDE,2019-04-14 09,70,5
KOKSIJDE,2019-04-14 10,60,4
KOKSIJDE,2019-04-14 11,100,5
KOKSIJDE,2019-04-14 12,60,5
KOKSIJDE,2019-04-14 13,30,6
KOKSIJDE,2019-04-14 14,40,5
KOKSIJDE,2019-04-14 15,90,5
KOKSIJDE,2019-04-14 16,60,2
KOKSIJDE,2019-04-14 17,50,3
KOKSIJDE,2019-04-14 18,50,3
KOKSIJDE,2019-04-14 19,50,2
KOKSIJDE,2019-04-14 20,50,2
KOKSIJDE,2019-04-14 21,50,3
KOKSIJDE,2019-04-14 22,60,3
KOKSIJDE,2019-04-14 23,60,3
KOKSIJDE,2019-04-15 00,60,3
KOKSIJDE,2019-04-15 01,80,3
KOKSIJDE,2019-04-15 02,70,3
KOKSIJDE,2019-04-15 03,80,4
KOKSIJDE,2019-04-15 04,80,4
KOKSIJDE,2019-04-15 05,80,4
KOKSIJDE,2019-04-15 06,80,4
KOKSIJDE,2019-04-15 07,90,3
KOKSIJDE,2019-04-15 08,110,5
KOKSIJDE,2019-04-15 09,100,5
KOKSIJDE,2019-04-15 10,110,3
KOKSIJDE,2019-04-15 11,110,5
KOKSIJDE,2019-04-15 12,100,5
KOKSIJDE,2019-04-15 13,100,5
KOKSIJDE,2019-04-15 14,110,5
KOKSIJDE,2019-04-15 15,100,5
KOKSIJDE,2019-04-15 16,90,6
KOKSIJDE,2019-04-15 17,100,4
KOKSIJDE,2019-04-15 18,80,3
KOKSIJDE,2019-04-15 19,50,2
KOKSIJDE,2019-04-15 20,60,4
KOKSIJDE,2019-04-15 21,80,4
KOKSIJDE,2019-04-15 22,120,3
KOKSIJDE,2019-04-15 23,90,2
KOKSIJDE,2019-04-16 00,100,3
KOKSIJDE,2019-04-16 01,90,2
KOKSIJDE,2019-04-16 02,80,3
KOKSIJDE,2019-04-16 03,80,2
KOKSIJDE,2019-04-16 04,80,3
KOKSIJDE,2019-04-16 05,90,3
KOKSIJDE,2019-04-16 06,90,4
KOKSIJDE,2019-04-16 07,100,3
KOKSIJDE,2019-04-16 08,110,4
KOKSIJDE,2019-04-16 09,100,3
KOKSIJDE,2019-04-16 10,100,2
KOKSIJDE,2019-04-16 11,110,2
KOKSIJDE,2019-04-16 12,110,3
KOKSIJDE,2019-04-16 13,10,3
KOKSIJDE,2019-04-16 14,360,3
KOKSIJDE,2019-04-16 15,99,1
KOKSIJDE,2019-04-16 16,350,2
KOKSIJDE,2019-04-16 17,99,1
KOKSIJDE,2019-04-16 18,99,1
KOKSIJDE,2019-04-16 19,280,3
KOKSIJDE,2019-04-16 20,300,2
KOKSIJDE,2019-04-16 21,260,2
KOKSIJDE,2019-04-16 22,260,4
KOKSIJDE,2019-04-16 23,250,3
KOKSIJDE,2019-04-17 00,230,2
KOKSIJDE,2019-04-17 01,99,1
KOKSIJDE,2019-04-17 02,99,1
KOKSIJDE,2019-04-17 03,99,1
KOKSIJDE,2019-04-17 04,99,1
KOKSIJDE,2019-04-17 05,99,1
KOKSIJDE,2019-04-17 06,99,1
KOKSIJDE,2019-04-17 07,99,1
KOKSIJDE,2019-04-17 08,230,2
KOKSIJDE,2019-04-17 09,99,1
KOKSIJDE,2019-04-17 10,99,1
KOKSIJDE,2019-04-17 11,99,1
KOKSIJDE,2019-04-17 12,99,1
KOKSIJDE,2019-04-17 13,360,4
KOKSIJDE,2019-04-17 14,10,4
KOKSIJDE,2019-04-17 15,20,5
KOKSIJDE,2019-04-17 16,40,4
KOKSIJDE,2019-04-17 17,50,4
KOKSIJDE,2019-04-17 18,60,4
KOKSIJDE,2019-04-17 19,70,2
KOKSIJDE,2019-04-17 20,60,2
KOKSIJDE,2019-04-17 21,60,2
KOKSIJDE,2019-04-17 22,60,2
KOKSIJDE,2019-04-17 23,70,3
KOKSIJDE,2019-04-18 00,60,3
KOKSIJDE,2019-04-18 01,50,2
KOKSIJDE,2019-04-18 02,60,3
KOKSIJDE,2019-04-18 03,70,3
KOKSIJDE,2019-04-18 04,70,2
KOKSIJDE,2019-04-18 05,70,2
KOKSIJDE,2019-04-18 06,70,2
KOKSIJDE,2019-04-18 07,80,3
KOKSIJDE,2019-04-18 08,90,4
KOKSIJDE,2019-04-18 09,90,3
KOKSIJDE,2019-04-18 10,100,4
KOKSIJDE,2019-04-18 11,70,5
KOKSIJDE,2019-04-18 12,90,6
KOKSIJDE,2019-04-18 13,100,7
KOKSIJDE,2019-04-18 14,80,7
KOKSIJDE,2019-04-18 15,40,6
KOKSIJDE,2019-04-18 16,40,5
KOKSIJDE,2019-04-18 17,30,5
KOKSIJDE,2019-04-18 18,30,3
KOKSIJDE,2019-04-18 19,30,4
KOKSIJDE,2019-04-18 20,50,4
KOKSIJDE,2019-04-18 21,50,4
KOKSIJDE,2019-04-18 22,50,4
KOKSIJDE,2019-04-18 23,60,5
KOKSIJDE,2019-04-19 00,70,3
KOKSIJDE,2019-04-19 01,70,2
KOKSIJDE,2019-04-19 02,60,3
KOKSIJDE,2019-04-19 03,70,2
KOKSIJDE,2019-04-19 04,60,2
KOKSIJDE,2019-04-19 05,70,2
KOKSIJDE,2019-04-19 06,60,2
KOKSIJDE,2019-04-19 07,70,2
KOKSIJDE,2019-04-19 08,80,3
KOKSIJDE,2019-04-19 09,80,3
KOKSIJDE,2019-04-19 10,10,3
KOKSIJDE,2019-04-19 11,10,4
KOKSIJDE,2019-04-19 12,10,5
KOKSIJDE,2019-04-19 13,10,4
KOKSIJDE,2019-04-19 14,30,6
KOKSIJDE,2019-04-19 15,30,7
KOKSIJDE,2019-04-19 16,30,7
KOKSIJDE,2019-04-19 17,30,7
KOKSIJDE,2019-04-19 18,40,5
KOKSIJDE,2019-04-19 19,30,5
KOKSIJDE,2019-04-19 20,30,4
KOKSIJDE,2019-04-19 21,20,4
KOKSIJDE,2019-04-19 22,20,5
KOKSIJDE,2019-04-19 23,20,4
KOKSIJDE,2019-04-20 00,20,4
KOKSIJDE,2019-04-20 01,20,3
KOKSIJDE,2019-04-20 02,30,3
KOKSIJDE,2019-04-20 03,20,3
KOKSIJDE,2019-04-20 04,20,3
KOKSIJDE,2019-04-20 05,40,2
KOKSIJDE,2019-04-20 06,20,2
KOKSIJDE,2019-04-20 07,50,2
KOKSIJDE,2019-04-20 08,99,1
KOKSIJDE,2019-04-20 09,350,3
KOKSIJDE,2019-04-20 10,360,4
KOKSIJDE,2019-04-20 11,360,4
KOKSIJDE,2019-04-20 12,360,5
KOKSIJDE,2019-04-20 13,10,6
KOKSIJDE,2019-04-20 14,10,5
KOKSIJDE,2019-04-20 15,20,5
KOKSIJDE,2019-04-20 16,20,6
KOKSIJDE,2019-04-20 17,30,6
KOKSIJDE,2019-04-20 18,30,7
KOKSIJDE,2019-04-20 19,40,5
KOKSIJDE,2019-04-20 20,20,4
KOKSIJDE,2019-04-20 21,30,3
KOKSIJDE,2019-04-20 22,20,2
KOKSIJDE,2019-04-20 23,360,3
KOKSIJDE,2019-04-21 00,99,1
KOKSIJDE,2019-04-21 01,50,3
KOKSIJDE,2019-04-21 02,80,2
KOKSIJDE,2019-04-21 03,99,1
KOKSIJDE,2019-04-21 04,70,2
KOKSIJDE,2019-04-21 05,80,2
KOKSIJDE,2019-04-21 06,70,2
KOKSIJDE,2019-04-21 07,70,2
KOKSIJDE,2019-04-21 08,90,3
KOKSIJDE,2019-04-21 09,90,2
KOKSIJDE,2019-04-21 10,60,5
KOKSIJDE,2019-04-21 11,20,5
KOKSIJDE,2019-04-21 12,30,5
KOKSIJDE,2019-04-21 13,20,6
KOKSIJDE,2019-04-21 14,20,6
KOKSIJDE,2019-04-21 15,30,6
KOKSIJDE,2019-04-21 16,30,6
KOKSIJDE,2019-04-21 17,40,7
KOKSIJDE,2019-04-21 18,40,5
KOKSIJDE,2019-04-21 19,40,3
KOKSIJDE,2019-04-21 20,20,2
KOKSIJDE,2019-04-21 21,10,2
KOKSIJDE,2019-04-21 22,20,2
KOKSIJDE,2019-04-21 23,20,2
KOKSIJDE,2019-04-22 00,50,2
KOKSIJDE,2019-04-22 01,60,2
KOKSIJDE,2019-04-22 02,50,2
KOKSIJDE,2019-04-22 03,60,2
KOKSIJDE,2019-04-22 04,80,2
KOKSIJDE,2019-04-22 05,99,1
KOKSIJDE,2019-04-22 06,80,2
KOKSIJDE,2019-04-22 07,80,2
KOKSIJDE,2019-04-22 08,110,3
KOKSIJDE,2019-04-22 09,120,3
KOKSIJDE,2019-04-22 10,130,3
KOKSIJDE,2019-04-22 11,110,4
KOKSIJDE,2019-04-22 12,120,5
KOKSIJDE,2019-04-22 13,150,5
KOKSIJDE,2019-04-22 14,150,5
KOKSIJDE,2019-04-22 15,150,5
KOKSIJDE,2019-04-22 16,130,3
KOKSIJDE,2019-04-22 17,90,2
KOKSIJDE,2019-04-22 18,80,2
KOKSIJDE,2019-04-22 19,60,2
KOKSIJDE,2019-04-22 20,60,2
KOKSIJDE,2019-04-22 21,50,2
KOKSIJDE,2019-04-22 22,60,2
KOKSIJDE,2019-04-22 23,80,4
KOKSIJDE,2019-04-23 00,80,4
KOKSIJDE,2019-04-23 01,80,3
KOKSIJDE,2019-04-23 02,90,3
KOKSIJDE,2019-04-23 03,80,2
KOKSIJDE,2019-04-23 04,80,2
KOKSIJDE,2019-04-23 05,100,2
KOKSIJDE,2019-04-23 06,80,2
KOKSIJDE,2019-04-23 07,100,2
KOKSIJDE,2019-04-23 08,100,3
KOKSIJDE,2019-04-23 09,110,3
KOKSIJDE,2019-04-23 10,110,3
KOKSIJDE,2019-04-23 11,80,4
KOKSIJDE,2019-04-23 12,110,3
KOKSIJDE,2019-04-23 13,100,3
KOKSIJDE,2019-04-23 14,80,3
KOKSIJDE,2019-04-23 15,100,4
KOKSIJDE,2019-04-23 16,100,4
KOKSIJDE,2019-04-23 17,120,3
KOKSIJDE,2019-04-23 18,120,2
KOKSIJDE,2019-04-23 19,99,1
KOKSIJDE,2019-04-23 20,99,1
KOKSIJDE,2019-04-23 21,99,1
KOKSIJDE,2019-04-23 22,190,3
KOKSIJDE,2019-04-23 23,170,2
KOKSIJDE,2019-04-24 00,99,1
KOKSIJDE,2019-04-24 01,99,1
KOKSIJDE,2019-04-24 02,99,1
KOKSIJDE,2019-04-24 03,160,4
KOKSIJDE,2019-04-24 04,150,3
KOKSIJDE,2019-04-24 05,140,3
KOKSIJDE,2019-04-24 06,120,3
KOKSIJDE,2019-04-24 07,140,4
KOKSIJDE,2019-04-24 08,160,6
KOKSIJDE,2019-04-24 09,170,8
KOKSIJDE,2019-04-24 10,180,8
KOKSIJDE,2019-04-24 11,170,9
KOKSIJDE,2019-04-24 12,180,9
KOKSIJDE,2019-04-24 13,200,9
KOKSIJDE,2019-04-24 14,240,6
KOKSIJDE,2019-04-24 15,240,5
KOKSIJDE,2019-04-24 16,240,6
KOKSIJDE,2019-04-24 17,240,4
KOKSIJDE,2019-04-24 18,220,3
KOKSIJDE,2019-04-24 19,200,2
KOKSIJDE,2019-04-24 20,170,4
KOKSIJDE,2019-04-24 21,180,5
KOKSIJDE,2019-04-24 22,180,3
KOKSIJDE,2019-04-24 23,150,3
KOKSIJDE,2019-04-25 00,140,3
KOKSIJDE,2019-04-25 01,130,4
KOKSIJDE,2019-04-25 02,130,4
KOKSIJDE,2019-04-25 03,160,6
KOKSIJDE,2019-04-25 04,150,4
KOKSIJDE,2019-04-25 05,150,5
KOKSIJDE,2019-04-25 06,150,6
KOKSIJDE,2019-04-25 07,170,8
KOKSIJDE,2019-04-25 08,170,6
KOKSIJDE,2019-04-25 09,160,6
KOKSIJDE,2019-04-25 10,170,7
KOKSIJDE,2019-04-25 11,190,7
KOKSIJDE,2019-04-25 12,210,4
KOKSIJDE,2019-04-25 13,200,6
KOKSIJDE,2019-04-25 14,190,5
KOKSIJDE,2019-04-25 15,190,6
KOKSIJDE,2019-04-25 16,180,7
KOKSIJDE,2019-04-25 17,180,6
KOKSIJDE,2019-04-25 18,220,4
KOKSIJDE,2019-04-25 19,200,2
KOKSIJDE,2019-04-25 20,120,2
KOKSIJDE,2019-04-25 21,130,2
KOKSIJDE,2019-04-25 22,190,3
KOKSIJDE,2019-04-25 23,180,3
KOKSIJDE,2019-04-26 00,170,3
KOKSIJDE,2019-04-26 01,170,2
KOKSIJDE,2019-04-26 02,180,2
KOKSIJDE,2019-04-26 03,190,2
KOKSIJDE,2019-04-26 04,190,2
KOKSIJDE,2019-04-26 05,190,2
KOKSIJDE,2019-04-26 06,190,3
KOKSIJDE,2019-04-26 07,210,4
KOKSIJDE,2019-04-26 08,210,3
KOKSIJDE,2019-04-26 09,190,3
KOKSIJDE,2019-04-26 10,220,4
KOKSIJDE,2019-04-26 11,230,2
KOKSIJDE,2019-04-26 12,200,5
KOKSIJDE,2019-04-26 13,200,6
KOKSIJDE,2019-04-26 14,190,4
KOKSIJDE,2019-04-26 15,190,6
KOKSIJDE,2019-04-26 16,200,5
KOKSIJDE,2019-04-26 17,220,5
KOKSIJDE,2019-04-26 18,230,5
KOKSIJDE,2019-04-26 19,230,4
KOKSIJDE,2019-04-26 20,220,3
KOKSIJDE,2019-04-26 21,230,4
KOKSIJDE,2019-04-26 22,210,3
KOKSIJDE,2019-04-26 23,200,4
KOKSIJDE,2019-04-27 00,210,6
KOKSIJDE,2019-04-27 01,200,5
KOKSIJDE,2019-04-27 02,210,6
KOKSIJDE,2019-04-27 03,220,8
KOKSIJDE,2019-04-27 04,220,5
KOKSIJDE,2019-04-27 05,220,6
KOKSIJDE,2019-04-27 06,220,5
KOKSIJDE,2019-04-27 07,230,7
KOKSIJDE,2019-04-27 08,240,9
KOKSIJDE,2019-04-27 09,230,9
KOKSIJDE,2019-04-27 10,260,11
KOKSIJDE,2019-04-27 11,260,10
KOKSIJDE,2019-04-27 12,260,9
KOKSIJDE,2019-04-27 13,260,10
KOKSIJDE,2019-04-27 14,260,11
KOKSIJDE,2019-04-27 15,260,9
KOKSIJDE,2019-04-27 16,250,10
KOKSIJDE,2019-04-27 17,250,10
KOKSIJDE,2019-04-27 18,250,8
KOKSIJDE,2019-04-27 19,240,6
KOKSIJDE,2019-04-27 20,240,6
KOKSIJDE,2019-04-27 21,250,5
KOKSIJDE,2019-04-27 22,260,7
KOKSIJDE,2019-04-27 23,290,8
KOKSIJDE,2019-04-28 00,260,7
KOKSIJDE,2019-04-28 01,290,9
KOKSIJDE,2019-04-28 02,260,5
KOKSIJDE,2019-04-28 03,270,6
KOKSIJDE,2019-04-28 04,280,6
KOKSIJDE,2019-04-28 05,290,7
KOKSIJDE,2019-04-28 06,280,5
KOKSIJDE,2019-04-28 07,280,3
KOKSIJDE,2019-04-28 08,300,7
KOKSIJDE,2019-04-28 09,310,6
KOKSIJDE,2019-04-28 10,320,6
KOKSIJDE,2019-04-28 11,310,6
KOKSIJDE,2019-04-28 12,320,6
KOKSIJDE,2019-04-28 13,320,5
KOKSIJDE,2019-04-28 14,310,5
KOKSIJDE,2019-04-28 15,310,4
KOKSIJDE,2019-04-28 16,320,4
KOKSIJDE,2019-04-28 17,350,3
KOKSIJDE,2019-04-28 18,99,1
KOKSIJDE,2019-04-28 19,99,1
KOKSIJDE,2019-04-28 20,99,1
KOKSIJDE,2019-04-28 21,99,1
KOKSIJDE,2019-04-28 22,99,1
KOKSIJDE,2019-04-28 23,0,0
KOKSIJDE,2019-04-29 00,99,1
KOKSIJDE,2019-04-29 01,99,1
KOKSIJDE,2019-04-29 02,99,1
KOKSIJDE,2019-04-29 03,99,1
KOKSIJDE,2019-04-29 04,0,0
KOKSIJDE,2019-04-29 05,99,1
KOKSIJDE,2019-04-29 06,0,0
KOKSIJDE,2019-04-29 07,99,1
KOKSIJDE,2019-04-29 08,99,1
KOKSIJDE,2019-04-29 09,90,2
KOKSIJDE,2019-04-29 10,20,2
KOKSIJDE,2019-04-29 11,10,3
KOKSIJDE,2019-04-29 12,360,4
KOKSIJDE,2019-04-29 13,10,5
KOKSIJDE,2019-04-29 14,10,4
KOKSIJDE,2019-04-29 15,10,6
KOKSIJDE,2019-04-29 16,20,5
KOKSIJDE,2019-04-29 17,20,6
KOKSIJDE,2019-04-29 18,30,5
KOKSIJDE,2019-04-29 19,30,4
KOKSIJDE,2019-04-29 20,30,3
KOKSIJDE,2019-04-29 21,30,2
KOKSIJDE,2019-04-29 22,40,3
KOKSIJDE,2019-04-29 23,40,3
KOKSIJDE,2019-04-30 00,40,3
KOKSIJDE,2019-04-30 01,30,3
KOKSIJDE,2019-04-30 02,30,3
KOKSIJDE,2019-04-30 03,30,3
KOKSIJDE,2019-04-30 04,10,2
KOKSIJDE,2019-04-30 05,20,2
KOKSIJDE,2019-04-30 06,30,3
KOKSIJDE,2019-04-30 07,20,2
KOKSIJDE,2019-04-30 08,10,3
KOKSIJDE,2019-04-30 09,360,4
KOKSIJDE,2019-04-30 10,340,4
KOKSIJDE,2019-04-30 11,360,4
KOKSIJDE,2019-04-30 12,360,5
KOKSIJDE,2019-04-30 13,360,5
KOKSIJDE,2019-04-30 14,10,5
KOKSIJDE,2019-04-30 15,20,5
KOKSIJDE,2019-04-30 16,20,5
KOKSIJDE,2019-04-30 17,20,5
KOKSIJDE,2019-04-30 18,30,4
KOKSIJDE,2019-04-30 19,30,3
KOKSIJDE,2019-04-30 20,20,3
KOKSIJDE,2019-04-30 21,30,2
KOKSIJDE,2019-04-30 22,20,2
KOKSIJDE,2019-04-30 23,99,1
KOKSIJDE,2019-05-01 00,99,1
KOKSIJDE,2019-05-01 01,99,1
KOKSIJDE,2019-05-01 02,99,1
KOKSIJDE,2019-05-01 03,99,1
KOKSIJDE,2019-05-01 04,99,1
KOKSIJDE,2019-05-01 05,99,1
KOKSIJDE,2019-05-01 06,99,1
KOKSIJDE,2019-05-01 07,99,1
KOKSIJDE,2019-05-01 08,99,1
KOKSIJDE,2019-05-01 09,99,1
KOKSIJDE,2019-05-01 10,99,1
KOKSIJDE,2019-05-01 11,330,2
KOKSIJDE,2019-05-01 12,350,2
KOKSIJDE,2019-05-01 13,350,3
KOKSIJDE,2019-05-01 14,340,3
KOKSIJDE,2019-05-01 15,360,3
KOKSIJDE,2019-05-01 16,340,2
KOKSIJDE,2019-05-01 17,320,3
